theta       Dist 
43.66       03034.50
44.70       02976.00
45.73       02920.25
46.77       02872.25
47.78       02836.25
48.81       02769.00
49.84       02723.50
50.89       02693.75
51.91       02649.75
52.94       02610.00
53.98       02584.00
55.00       02559.25
56.02       02508.75
57.05       02481.00
58.06       02460.00
59.11       02440.75
60.16       02404.75
61.17       02386.75
62.19       02358.50
63.20       02328.25
64.27       02320.50
65.27       02294.75
66.30       02282.75
67.28       02259.25
68.34       02242.25
69.36       02228.25
70.38       02213.75
71.39       02198.75
72.44       02184.25
73.45       02179.00
74.48       02158.75
75.48       02153.25
76.53       02150.25
77.55       02136.25
78.59       02125.25
79.59       02115.50
80.62       02112.25
81.66       02107.75
82.67       02100.25
83.67       02099.00
84.69       02095.50
85.69       02094.75
86.75       02093.50
87.77       02092.25
88.80       02084.25
89.61       02083.50
90.64       02083.50
91.62       02083.75
92.66       02086.25
93.66       02085.00
94.66       02083.75
95.69       02085.75
96.72       02087.00
97.73       02096.50
98.70       02097.25
99.73       02090.25
100.77       02118.75
101.73       02103.25
102.73       02134.00
103.78       02133.00
104.80       02137.75
105.78       02160.00
106.78       02169.50
107.81       02181.75
108.84       02136.25
109.89       02031.00
110.95       01922.75
111.95       01846.00
113.05       01762.75
114.08       01689.25
115.17       01620.50
116.17       01557.75
117.23       01505.25
118.27       01447.50
119.34       01406.50
120.36       01359.25
121.42       01315.75
122.50       01277.25
123.52       01239.50
124.61       01203.00
125.56       01172.50
126.70       01147.25
127.72       01119.75
128.80       01093.00
129.75       01065.25
130.81       01042.00
131.86       01017.75
132.95       00998.50
133.94       00980.50
135.00       00962.50
136.05       00943.25
137.06       00926.00
138.41       00908.75
139.39       00895.00
140.39       00882.50
141.50       00869.25
142.50       00854.00
143.58       00841.75
144.61       00828.75
145.64       00819.00
146.69       00807.50
147.69       00800.25
148.81       00790.00
149.77       00783.00
150.83       00772.75
151.95       00763.50
153.00       00756.75
154.03       00748.00
155.05       00740.25
156.00       00734.25
157.12       00727.75
158.16       00722.50
159.23       00716.25
160.31       00711.25
161.25       00708.00
161.95       00702.25
162.94       00698.50
164.09       00693.50
165.02       00690.50
166.02       00685.75
167.14       00683.25
168.16       00680.75
169.14       00676.75
170.06       00675.25
171.25       00673.00
172.14       00671.00
173.20       00669.00
174.27       00667.75
175.28       00666.00
176.23       00665.25
177.20       00664.25
178.31       00664.00
179.33       00662.75
180.20       00662.50
181.31       00661.75
182.33       00662.50
183.28       00664.00
184.42       00664.25
185.44       00664.00
186.42       00666.00
187.33       00667.50
188.28       00668.50
189.41       00671.00
190.33       00672.00
191.42       00673.00
192.31       00676.25
193.45       00680.25
194.39       00682.25
195.34       00685.00
196.38       00689.00
197.47       00691.75
198.38       00695.25
199.36       00699.75
200.33       00703.50
201.31       00708.00
202.44       00713.00
203.31       00718.25
204.44       00724.50
205.33       00730.00
206.41       00737.50
207.42       00743.50
208.30       00751.75
209.34       00756.75
210.47       00766.00
211.48       00773.25
212.42       00784.50
213.44       00794.00
214.41       00801.75
215.41       00810.00
216.39       00821.25
217.33       00831.50
218.31       00842.00
219.38       00855.50
220.39       00870.25
221.38       00881.25
222.28       00893.75
223.34       00908.50
224.31       00923.75
225.27       00939.00
226.34       00956.75
227.23       00977.25
228.22       00994.25
229.25       01011.50
230.23       01031.25
231.25       01053.50
232.19       01076.25
233.38       01102.00
234.45       01124.25
235.44       01151.75
236.42       01177.00
237.36       01207.75
238.39       01237.25
239.38       01276.50
240.33       01310.50
241.31       01356.50
242.39       01391.00
243.36       01434.00
244.38       01480.00
245.36       01533.50
246.36       01587.50
247.31       01646.75
248.31       01708.50
249.27       01790.75
250.28       01873.25
251.27       01945.75
252.28       01948.75
253.31       01935.25
254.36       01945.50
255.36       01935.50
256.41       01930.75
257.36       01916.25
258.34       01912.25
259.36       01908.75
260.39       01906.50
261.44       01902.50
262.42       01894.75
263.47       01886.75
264.50       01886.00
265.50       01877.25
266.50       01871.50
267.55       01869.50
268.59       01863.50
269.58       01870.25
270.62       01862.50
271.64       01864.50
272.67       01863.50
273.66       01862.75
274.69       01864.75
275.69       01870.50
276.70       01872.00
277.73       01885.00
278.78       01887.75
279.78       01889.00
280.84       01899.00
281.84       01893.25
283.55       00000.00
284.56       00000.00
284.91       01922.25
286.59       00000.00
287.62       00000.00
288.64       00000.00
289.66       00000.00
290.67       00000.00
291.70       00000.00
292.72       00000.00
293.73       00000.00
294.77       00000.00
295.78       00000.00
296.80       00000.00
297.81       00000.00
298.12       02095.00
299.86       00000.00
300.14       02124.50
301.16       02150.25
302.92       00000.00
303.17       02189.25
304.20       02217.00
305.44       02245.25
306.50       02272.50
307.53       02298.25
308.53       02330.75
309.53       02361.75
310.56       02396.50
311.59       02427.50
312.61       02466.75
313.64       02506.75
314.66       02480.75
315.72       02425.50
316.75       02412.75
317.81       02438.00
318.81       02457.25
319.84       02486.25
320.78       02844.25
321.78       02919.50
322.81       02960.75
323.86       03010.25
324.88       02959.00
325.94       02946.25
326.95       02883.00
327.98       02869.50
328.94       02823.00
329.97       02810.25
331.00       02771.50
332.03       02728.50
333.03       02717.25
334.08       02683.00
335.11       02658.50
336.12       02650.75
337.16       02624.75
338.20       02594.50
339.20       02585.50
340.25       02579.50
341.28       02547.25
342.31       02529.25
343.36       02521.50
344.34       02503.75
345.42       02488.00
346.42       02481.00
347.47       02465.50
348.48       02451.75
349.52       02446.75
350.56       02443.25
351.58       02439.25
352.56       02435.50
353.58       02435.00
354.61       02421.50
355.62       02408.00
356.66       02406.25
357.66       02405.25
359.02       02403.25
0.75       02403.50
1.78       02394.00
2.81       02404.00
3.81       02405.50
4.84       02405.50
5.88       02408.25
6.91       02419.75
7.94       02422.00
8.97       02434.25
9.97       02435.75
11.00       02439.25
12.02       02443.50
13.05       02448.50
14.06       02453.50
15.09       02464.25
16.09       02481.25
17.00       02488.50
18.03       02505.75
19.03       02523.00
20.06       02529.50
21.05       02549.00
22.06       02569.25
23.09       02587.75
24.12       02610.00
25.16       02629.75
26.14       02651.50
27.19       02672.50
28.16       02698.25
29.20       02721.50
30.20       02747.00
31.23       02773.75
32.22       02816.00
33.25       02843.75
34.25       02872.75
35.25       02904.75
36.31       02951.00
37.31       02979.50
38.31       03013.50
39.34       03058.75
40.56       03095.50
41.56       03133.25
42.62       03072.75
43.66       03032.50
44.69       02976.50
45.70       02920.75
46.75       02872.75
47.81       02837.00
48.83       02786.50
49.86       02725.00
50.91       02693.00
51.92       02653.25
53.00       02611.25
54.00       02584.75
55.03       02559.75
56.08       02524.75
57.09       02485.50
58.16       02460.75
59.19       02443.25
60.23       02407.00
61.25       02385.75
62.27       02358.25
63.31       02329.50
64.33       02323.50
65.14       02297.00
66.14       02287.75
67.16       02259.75
68.20       02242.75
69.22       02228.75
70.22       02215.25
71.25       02208.75
72.27       02185.50
73.28       02180.00
74.34       02158.00
75.34       02154.25
76.38       02149.50
77.39       02138.25
78.36       02132.25
79.42       02114.00
80.42       02110.50
81.44       02110.00
82.48       02097.75
83.47       02097.25
84.50       02095.50
85.52       02096.00
86.53       02093.25
87.56       02092.75
88.59       02084.25
89.55       02084.50
90.55       02083.75
91.55       02084.00
92.56       02085.50
93.59       02083.25
94.58       02085.50
95.64       02085.50
96.66       02096.25
97.64       02097.25
98.67       02096.50
99.70       02099.00
100.70       02102.00
101.72       02122.00
102.69       02132.00
103.70       02134.00
104.72       02139.50
105.75       02167.75
106.73       02177.75
107.78       02184.50
108.80       02111.50
109.83       02019.50
110.88       01911.75
111.97       01824.25
113.31       01738.75
114.33       01678.50
115.41       01606.50
116.44       01548.25
117.50       01493.25
118.61       01437.75
119.59       01391.25
120.64       01352.25
121.77       01309.75
122.80       01267.50
123.81       01230.50
124.91       01195.25
125.97       01167.50
127.08       01139.25
128.05       01112.75
129.17       01089.00
130.19       01063.25
131.22       01038.50
132.27       01017.00
133.31       00998.25
134.45       00978.00
135.45       00961.25
136.47       00941.25
137.55       00924.25
138.41       00907.75
139.44       00895.25
140.48       00881.50
141.64       00869.00
142.56       00854.25
143.72       00840.75
144.62       00830.00
145.72       00818.75
146.70       00809.00
147.84       00800.25
148.77       00790.00
149.97       00783.00
150.98       00772.50
152.02       00763.75
153.06       00756.00
154.05       00748.00
155.09       00741.25
156.17       00733.50
157.16       00730.00
158.14       00723.00
159.30       00716.75
160.28       00711.50
161.20       00708.25
162.09       00702.50
163.16       00699.25
164.25       00693.75
165.27       00691.50
166.20       00686.75
167.31       00684.00
168.28       00681.50
169.30       00680.25
170.36       00675.50
171.38       00673.25
172.38       00671.25
173.30       00670.00
174.34       00668.75
175.34       00667.50
176.41       00666.50
177.42       00664.75
178.44       00665.00
179.31       00665.00
180.33       00664.75
181.34       00663.00
182.50       00662.50
183.52       00665.00
184.36       00666.25
185.42       00667.00
186.56       00669.00
187.58       00668.75
188.45       00671.00
189.53       00672.50
190.56       00673.25
191.58       00675.75
192.66       00678.00
193.64       00681.25
194.64       00684.50
195.56       00687.50
196.62       00692.00
197.58       00694.50
198.66       00698.75
199.52       00702.75
200.50       00708.50
201.55       00711.25
202.58       00718.25
203.55       00723.75
204.50       00729.25
205.50       00735.75
206.52       00742.00
207.48       00749.25
208.61       00755.75
209.48       00763.00
210.86       00771.00
211.89       00778.50
212.75       00789.00
213.86       00798.50
214.75       00806.75
215.89       00818.00
216.81       00827.25
217.89       00838.50
218.80       00849.25
219.83       00864.00
220.88       00875.50
221.81       00888.25
222.81       00901.75
223.80       00917.00
224.81       00933.50
225.81       00950.00
226.78       00968.00
227.81       00984.50
228.89       01002.25
229.78       01019.75
230.83       01045.50
231.83       01066.00
232.80       01089.50
233.73       01114.00
234.72       01139.25
235.69       01163.50
236.64       01193.00
237.67       01222.75
238.69       01250.75
239.59       01291.25
240.62       01332.50
241.56       01372.25
242.62       01410.25
243.55       01458.50
244.58       01507.00
245.58       01557.00
246.50       01620.25
247.50       01686.75
248.48       01746.25
249.50       01825.25
250.48       01901.00
251.50       01954.75
252.53       01943.75
253.50       01932.75
254.55       01944.75
255.53       01933.50
256.56       01924.00
257.66       01915.25
258.66       01911.25
259.70       01906.50
260.72       01903.00
261.77       01896.75
262.75       01893.00
263.78       01891.75
264.84       01877.50
265.86       01871.50
266.83       01876.50
267.86       01864.00
268.88       01870.00
269.91       01862.00
270.94       01862.25
271.98       01863.00
272.95       01869.50
274.03       01863.50
275.00       01870.00
276.03       01877.50
277.09       01879.25
278.06       01885.50
279.09       01887.00
280.12       01889.25
281.38       01899.00
282.20       00000.00
283.39       01911.25
284.25       00000.00
285.27       00000.00
286.28       00000.00
287.31       00000.00
288.33       00000.00
289.34       00000.00
290.36       00000.00
291.39       00000.00
292.41       00000.00
293.42       00000.00
294.45       00000.00
295.47       00000.00
296.48       00000.00
297.50       00000.00
298.53       00000.00
299.55       00000.00
300.83       02138.75
301.86       02168.25
302.89       02196.25
303.89       02205.50
304.95       02240.75
305.97       02270.50
306.98       02292.50
308.00       02325.00
309.02       02348.00
310.03       02390.50
311.06       02421.00
312.11       02449.00
313.14       02498.25
314.14       02489.00
315.20       02459.25
316.23       02411.00
317.22       02436.50
318.25       02444.00
319.30       02467.25
320.30       02523.25
321.28       02878.00
322.30       02952.00
323.33       03010.25
324.36       02983.50
325.38       02949.00
326.42       02903.75
327.44       02874.00
328.50       02824.50
329.42       02812.75
330.44       02774.75
331.50       02746.50
332.50       02722.00
333.53       02684.50
334.59       02675.00
335.59       02650.75
336.62       02630.25
337.66       02610.00
338.69       02590.75
339.72       02581.75
340.73       02565.00
341.80       02545.25
342.83       02521.50
343.83       02506.50
344.88       02489.00
345.88       02484.00
346.91       02465.25
347.97       02453.75
348.95       02449.50
349.98       02444.00
351.03       02441.25
352.05       02438.75
353.06       02434.75
354.09       02412.00
355.14       02408.75
356.16       02405.75
357.20       02406.50
358.23       02404.50
358.70       02394.00
359.75       02404.50
0.27       02404.00
1.31       02395.00
2.33       02394.75
3.34       02403.75
4.38       02404.25
5.39       02406.25
6.41       02408.25
7.44       02410.25
8.48       02422.25
9.50       02423.75
10.50       02438.75
11.55       02441.50
12.56       02446.50
13.59       02450.25
14.61       02467.00
15.64       02481.50
16.67       02488.75
17.72       02503.00
18.73       02521.25
19.77       02528.25
20.78       02560.50
21.80       02578.50
22.83       02585.00
23.83       02594.50
24.86       02627.75
25.91       02634.25
26.91       02670.50
27.94       02697.00
28.95       02721.50
29.95       02731.25
31.00       02767.25
32.03       02809.50
33.05       02824.25
34.05       02850.75
35.06       02884.75
36.09       02943.75
37.11       02957.25
38.12       03007.25
39.17       03037.50
40.17       03071.50
41.06       03127.75
42.08       03097.50
43.09       03040.00
44.14       02982.25
45.19       02929.50
46.22       02878.00
47.22       02844.25
48.25       02793.25
49.28       02747.00
50.31       02700.00
51.36       02657.00
52.39       02616.00
53.41       02603.50
54.44       02563.25
55.47       02528.25
56.52       02491.00
57.52       02464.00
58.55       02441.00
59.56       02412.50
60.56       02390.50
61.61       02361.75
62.67       02332.75
63.67       02325.00
64.59       02300.25
65.62       02288.75
66.67       02272.50
67.67       02257.00
68.72       02239.25
69.70       02225.25
70.77       02211.50
71.75       02189.00
72.80       02183.50
73.78       02169.50
74.81       02157.75
75.81       02151.50
76.84       02147.50
77.91       02136.00
78.89       02133.75
79.91       02121.25
80.92       02110.75
81.95       02099.75
82.97       02107.50
84.02       02097.50
85.03       02094.75
86.02       02094.50
87.03       02093.25
88.05       02093.00
89.19       02084.50
90.22       02084.25
91.20       02075.25
92.23       02091.75
93.27       02091.25
94.28       02092.50
95.31       02095.00
96.33       02095.75
97.36       02096.25
98.38       02099.75
99.38       02100.00
100.39       02113.25
101.42       02122.50
102.44       02131.50
103.47       02134.00
104.50       02147.50
105.52       02160.25
106.52       02179.00
107.53       02184.00
108.58       02136.00
109.59       02029.75
110.69       01922.00
111.72       01836.00
112.89       01755.00
113.94       01681.00
114.97       01615.00
116.03       01551.25
117.09       01499.75
118.20       01447.50
119.23       01402.25
120.33       01358.00
121.38       01316.50
122.38       01276.50
123.44       01236.75
124.56       01206.50
125.61       01175.50
126.64       01146.75
127.69       01121.75
128.77       01094.50
129.78       01066.50
130.84       01045.00
131.86       01021.00
132.91       01002.00
133.97       00983.50
135.06       00965.00
136.16       00946.25
137.17       00928.25
137.95       00912.25
139.02       00897.75
140.06       00884.00
141.09       00870.00
142.19       00857.75
143.22       00844.00
144.22       00832.75
145.30       00820.75
146.38       00810.75
147.39       00802.00
148.39       00794.00
149.42       00784.25
150.47       00774.75
151.59       00765.75
152.52       00757.00
153.67       00748.25
154.69       00743.00
155.66       00737.50
156.77       00730.25
157.73       00724.50
158.75       00719.50
159.84       00712.50
160.88       00708.25
161.86       00704.00
162.69       00699.25
163.69       00695.50
164.77       00692.50
165.77       00688.50
166.86       00683.75
167.86       00682.25
168.81       00680.00
169.89       00676.00
170.86       00674.00
171.91       00671.75
172.94       00670.00
173.98       00669.50
175.03       00667.25
175.98       00665.75
176.94       00665.75
177.97       00665.25
178.92       00664.50
180.00       00664.50
181.03       00664.75
182.00       00664.25
183.06       00665.00
184.06       00665.75
185.08       00666.25
186.38       00667.50
187.44       00669.25
188.36       00670.75
189.47       00671.00
190.38       00674.00
191.59       00676.00
192.48       00679.50
193.50       00681.25
194.61       00684.75
195.48       00688.00
196.62       00691.75
197.61       00694.75
198.50       00699.75
199.55       00703.00
200.70       00706.50
201.58       00712.00
202.53       00716.75
203.61       00723.00
204.67       00729.00
205.66       00734.75
206.66       00742.00
207.69       00747.50
208.73       00756.00
209.72       00762.75
210.56       00771.00
211.59       00779.00
212.52       00787.50
213.56       00797.00
214.56       00805.75
215.47       00817.50
216.44       00826.50
217.45       00837.75
218.50       00848.50
219.47       00862.00
220.42       00874.00
221.55       00886.25
222.55       00899.75
223.48       00915.50
224.52       00929.50
225.45       00947.00
226.52       00965.00
227.42       00983.00
228.52       00999.50
229.48       01018.50
230.44       01041.50
231.41       01060.50
232.45       01084.00
233.44       01107.00
234.38       01133.25
235.38       01159.50
236.33       01185.75
237.36       01217.50
238.38       01246.00
239.30       01284.00
240.28       01323.00
241.25       01364.00
242.25       01407.25
243.25       01446.25
244.27       01499.75
245.22       01549.50
246.20       01606.50
247.23       01670.50
248.20       01735.50
249.19       01806.75
250.19       01896.50
251.17       01965.25
252.16       01946.00
253.22       01927.50
254.20       01944.50
255.25       01934.25
256.27       01929.50
257.42       01915.00
258.47       01911.00
259.50       01906.50
260.52       01906.00
261.56       01896.00
262.58       01894.25
263.59       01893.50
264.61       01878.25
265.64       01870.50
266.69       01870.00
267.73       01868.75
268.75       01863.50
269.73       01868.75
270.77       01863.50
271.78       01868.75
272.84       01870.00
273.84       01871.50
274.88       01871.25
275.91       01872.25
276.91       01884.25
277.92       01885.50
278.97       01887.50
280.00       01888.50
281.16       01898.75
282.52       00000.00
283.22       01910.25
284.56       00000.00
285.59       00000.00
285.83       05814.50
287.64       00000.00
288.66       00000.00
289.69       00000.00
290.70       00000.00
291.73       00000.00
292.75       00000.00
293.77       00000.00
294.80       00000.00
295.81       00000.00
296.84       00000.00
297.86       00000.00
298.89       00000.00
299.61       02113.50
300.94       00000.00
301.69       02156.50
302.67       02186.25
303.75       02212.25
304.77       02239.50
305.61       02270.50
306.61       02293.00
307.64       02322.00
308.62       02347.00
309.62       02379.75
310.67       02421.50
311.69       02460.25
312.72       02486.50
313.75       02491.00
314.73       02460.00
315.80       02445.25
316.83       02424.25
317.81       02442.25
318.84       02465.50
319.84       02521.00
320.81       02876.75
321.81       02949.00
322.83       03004.50
323.86       02980.50
324.91       02951.00
325.91       02907.25
326.95       02876.75
327.95       02828.25
329.02       02817.00
330.03       02775.75
331.05       02759.75
332.09       02723.00
333.09       02711.75
334.12       02675.50
335.16       02655.00
336.17       02632.00
337.23       02610.25
338.23       02590.50
339.27       02582.75
340.31       02560.50
341.33       02543.75
342.34       02522.25
343.38       02504.00
344.41       02489.00
345.44       02484.75
346.45       02468.75
347.48       02462.25
348.50       02448.25
349.53       02443.25
350.55       02441.00
351.56       02437.00
352.86       02433.25
353.92       02411.50
354.94       02410.25
355.98       02406.50
357.02       02406.50
358.06       02406.75
359.23       02404.00
0.11       02403.50
1.14       02393.50
2.17       02403.50
3.19       02395.75
4.23       02405.75
5.30       02407.00
6.33       02409.00
7.34       02413.00
8.38       02413.00
9.41       02423.25
10.45       02439.75
11.48       02443.00
12.50       02446.25
13.52       02451.25
14.55       02465.00
15.62       02480.25
16.62       02487.25
17.36       02515.00
18.41       02521.50
19.41       02528.00
20.41       02549.00
21.42       02565.00
22.47       02584.75
23.50       02607.50
24.52       02627.00
25.48       02635.50
26.53       02671.50
27.55       02684.50
28.59       02718.50
29.61       02728.50
30.59       02765.50
31.61       02810.75
32.62       02822.25
33.64       02851.50
34.67       02883.75
35.67       02928.00
36.69       02957.25
37.72       03004.00
38.73       03020.25
39.75       03070.50
40.78       03125.75
41.78       03099.25
42.81       03040.25
43.81       02984.50
44.86       02930.50
45.88       02878.50
46.91       02845.50
47.94       02794.00
48.98       02748.00
50.02       02701.00
51.05       02673.25
52.05       02648.00
53.06       02604.00
54.11       02563.25
55.14       02530.25
56.17       02503.00
57.22       02464.50
58.23       02455.75
59.27       02428.00
60.30       02392.75
61.31       02362.75
62.34       02345.50
63.36       02326.25
64.41       02308.50
65.41       02290.50
66.45       02273.25
67.47       02254.50
68.50       02240.75
69.53       02226.25
70.52       02211.00
71.55       02188.75
72.58       02183.25
73.64       02177.75
74.64       02154.50
75.66       02151.00
76.69       02138.50
77.70       02136.75
78.75       02124.00
79.73       02113.75
80.75       02110.75
81.81       02100.50
82.81       02098.75
83.83       02096.00
84.84       02094.50
85.88       02094.50
86.92       02093.50
87.95       02084.00
89.11       02085.00
90.14       02084.75
91.16       02076.25
92.19       02085.25
93.23       02083.00
94.28       02094.75
95.28       02093.75
96.34       02094.75
97.31       02096.00
98.36       02098.25
99.38       02100.00
100.42       02103.50
101.45       02122.50
102.45       02131.75
103.50       02134.00
104.52       02140.25
105.52       02160.25
106.58       02178.00
107.61       02183.25
108.64       02135.75
109.70       02031.75
110.72       01931.50
111.80       01837.00
112.84       01755.25
113.73       01687.50
114.77       01620.75
115.86       01551.00
116.89       01500.50
117.97       01446.00
119.02       01406.50
120.06       01358.25
121.14       01315.75
122.17       01277.50
123.20       01236.75
124.23       01203.50
125.31       01174.50
126.41       01144.50
127.45       01119.50
128.42       01093.75
129.50       01066.75
130.53       01045.00
131.58       01021.00
132.67       01003.00
133.73       00982.25
134.78       00962.50
135.75       00945.25
136.81       00928.25
137.81       00911.75
138.89       00897.25
139.80       00884.00
140.95       00871.50
141.92       00857.75
142.92       00843.75
143.98       00832.25
145.02       00821.75
146.11       00810.50
147.06       00802.25
148.22       00792.50
149.23       00784.00
150.33       00774.50
151.36       00765.50
152.36       00757.25
153.28       00751.75
154.31       00743.00
155.34       00735.75
156.44       00729.50
157.52       00723.00
158.53       00718.25
159.56       00712.50
160.64       00707.50
161.58       00704.00
162.69       00699.25
163.84       00694.50
164.70       00692.00
165.75       00686.75
166.80       00683.75
167.88       00681.50
168.98       00678.50
169.88       00676.00
171.00       00673.25
172.06       00672.00
172.94       00670.00
174.06       00669.00
175.00       00666.75
176.09       00666.25
177.11       00666.00
178.19       00664.75
179.22       00664.75
180.09       00664.25
181.12       00665.25
182.20       00664.75
183.17       00665.50
184.28       00665.75
185.16       00667.00
186.23       00667.75
187.20       00669.75
188.25       00671.25
189.23       00672.00
190.36       00673.75
191.41       00676.25
192.33       00680.25
193.41       00682.00
194.38       00685.25
195.50       00688.00
196.38       00692.25
197.33       00695.25
198.52       00699.25
199.52       00704.00
200.55       00709.75
201.44       00713.00
202.47       00718.25
203.41       00724.50
204.39       00729.75
205.55       00735.75
206.53       00743.00
207.39       00749.50
208.44       00756.75
209.47       00763.00
210.38       00772.25
211.38       00781.25
212.50       00788.75
213.36       00797.75
214.45       00806.75
215.50       00818.25
216.39       00827.00
217.36       00838.75
218.42       00849.75
219.42       00863.25
220.45       00874.75
221.33       00890.00
222.41       00902.00
223.38       00917.00
224.33       00932.25
225.38       00949.75
226.41       00968.00
227.38       00984.25
228.39       01004.25
229.31       01021.00
230.25       01044.50
231.36       01065.00
232.33       01089.75
233.33       01113.50
234.31       01139.25
235.27       01164.75
236.31       01193.75
237.28       01226.00
238.30       01253.75
239.25       01290.75
240.28       01331.75
241.22       01372.75
242.22       01414.50
243.19       01459.00
244.17       01514.00
245.22       01565.00
246.17       01630.25
247.19       01696.25
248.17       01762.50
249.16       01836.25
250.14       01921.50
251.16       01946.00
252.14       01943.00
253.16       01933.50
254.17       01936.25
255.23       01931.75
256.25       01923.00
257.62       01913.00
258.62       01910.00
259.69       01905.25
260.67       01903.25
261.75       01895.75
262.80       01885.75
263.83       01880.00
264.86       01879.00
265.89       01871.25
266.94       01870.50
267.97       01863.75
269.00       01870.75
270.05       01862.00
271.08       01862.00
272.11       01862.00
273.12       01863.75
274.17       01869.50
275.20       01870.50
276.23       01878.25
277.25       01879.50
278.27       01886.00
279.34       01887.75
280.34       00000.00
281.25       01891.50
282.38       00000.00
283.41       00000.00
284.28       01920.75
285.45       00000.00
286.47       00000.00
287.50       00000.00
288.52       00000.00
289.55       00000.00
290.56       00000.00
291.59       00000.00
292.61       00000.00
293.62       00000.00
294.66       00000.00
295.67       00000.00
296.70       00000.00
297.61       02096.75
298.75       00000.00
299.77       00000.00
300.64       02149.50
301.67       02169.00
302.69       02186.25
303.70       02215.50
304.72       02242.75
305.73       02271.00
306.75       02296.00
307.78       02327.75
308.78       02352.00
309.81       02392.25
310.83       02426.25
311.83       02462.00
312.84       02500.50
313.89       02487.75
314.92       02443.50
315.95       02409.00
316.95       02414.25
317.98       02444.75
319.02       02470.75
320.03       02542.00
320.97       02898.00
321.98       02956.75
322.98       03014.50
324.03       02978.25
325.06       02946.75
326.09       02901.75
327.14       02868.50
328.16       02821.75
329.36       02810.00
330.39       02772.75
331.44       02742.00
332.48       02719.25
333.50       02696.75
334.53       02672.00
335.58       02649.75
336.61       02624.00
337.67       02593.75
338.70       02586.00
339.75       02578.00
340.77       02558.00
341.80       02528.00
342.83       02520.75
343.89       02501.00
344.92       02484.50
345.95       02469.25
346.97       02465.25
348.05       02452.25
349.02       02444.00
350.08       02441.25
351.09       02438.75
352.14       02425.00
353.20       02412.25
354.25       02410.75
355.27       02407.75
356.33       02406.75
357.33       02405.25
358.38       02403.50
359.09       02404.75
0.47       02404.75
1.50       02404.50
2.53       02404.25
3.53       02405.75
4.58       02406.25
5.59       02407.75
6.66       02408.75
7.66       02420.50
8.73       02422.25
9.75       02436.00
10.75       02440.75
11.80       02444.50
12.84       02448.50
13.86       02463.50
14.88       02468.25
15.92       02481.50
16.67       02487.75
17.66       02506.50
18.70       02523.75
19.72       02534.00
20.70       02562.00
21.72       02580.50
22.75       02588.75
23.78       02609.25
24.77       02629.25
25.80       02652.50
26.81       02661.00
27.83       02683.75
28.86       02720.75
29.88       02732.25
30.89       02773.75
31.88       02816.00
32.89       02844.25
33.91       02872.75
34.94       02905.50
35.94       02949.00
36.97       02980.00
37.97       03012.25
38.98       03061.75
40.02       03095.50
41.05       03135.50
42.06       03092.75
43.11       03034.75
44.14       02977.75
45.14       02922.00
46.17       02872.75
47.22       02835.75
48.23       02787.00
49.25       02724.25
50.28       02695.00
51.33       02651.75
52.38       02611.25
53.39       02598.75
54.41       02547.00
55.42       02524.25
56.48       02484.75
57.50       02460.75
58.50       02440.50
59.53       02405.25
60.58       02386.75
61.61       02356.75
62.64       02327.25
63.66       02319.75
64.91       02294.25
65.91       02285.00
66.95       02257.50
68.00       02242.75
69.03       02229.00
70.08       02212.75
71.11       02189.50
72.11       02182.75
73.19       02169.75
74.19       02166.00
75.25       02153.75
76.27       02148.00
77.31       02135.75
78.34       02132.50
79.36       02115.75
80.41       02110.75
81.41       02109.00
82.45       02098.00
83.47       02098.75
84.52       02094.00
85.53       02095.50
86.56       02084.75
87.61       02084.50
88.64       02084.25
89.41       02084.75
90.44       02084.25
91.42       02082.50
92.44       02077.75
93.48       02083.50
94.50       02094.25
95.50       02094.50
96.50       02094.75
97.56       02096.50
98.58       02099.00
99.58       02101.50
100.62       02110.75
101.61       02131.50
102.66       02134.00
103.64       02135.00
104.69       02151.50
105.67       02168.75
106.67       02180.50
107.69       02186.25
108.78       02096.00
109.80       01981.25
110.88       01889.00
111.91       01812.25
112.97       01734.50
114.03       01656.50
115.09       01596.00
116.14       01540.75
117.20       01485.00
118.28       01432.25
119.33       01385.00
120.36       01342.75
121.45       01301.00
122.48       01263.25
123.48       01229.25
124.53       01194.50
125.56       01164.50
126.61       01139.00
127.73       01109.25
128.72       01084.75
129.77       01057.75
130.84       01035.50
131.95       01016.25
132.94       00995.00
133.97       00975.00
135.05       00956.00
136.16       00937.25
137.17       00920.75
138.20       00906.75
139.23       00892.75
140.39       00879.50
141.38       00864.50
142.41       00851.00
143.48       00839.25
144.52       00827.00
145.55       00816.00
146.59       00806.00
147.59       00797.00
148.62       00787.75
149.80       00778.25
150.81       00769.25
151.92       00760.00
152.95       00753.25
153.88       00745.50
155.02       00739.25
155.92       00733.00
157.00       00726.25
158.02       00721.00
159.08       00714.75
160.05       00710.75
161.23       00706.00
162.12       00702.00
163.23       00697.25
164.27       00692.50
165.38       00690.75
166.42       00685.50
167.28       00683.25
168.45       00681.00
169.48       00678.00
170.47       00674.75
171.53       00672.00
172.58       00671.25
173.50       00670.50
174.48       00668.75
175.66       00666.75
176.69       00665.75
177.53       00666.50
178.69       00664.50
179.56       00664.00
180.73       00664.50
181.73       00665.25
182.67       00665.50
183.64       00666.00
184.67       00666.75
185.75       00667.25
186.59       00669.25
187.62       00670.00
188.61       00671.50
189.62       00672.50
190.67       00675.75
191.64       00676.75
