theta       Dist 
306.56       02691.00
307.48       02703.25
308.44       02729.25
309.33       02770.00
310.23       02799.75
311.16       02849.00
312.06       02896.75
312.98       02930.50
313.91       02923.25
314.84       02873.00
315.78       02824.50
316.69       02791.25
317.70       02347.75
318.64       02326.50
319.58       02327.75
320.47       02338.75
321.39       02359.25
322.27       02567.75
323.20       02545.25
324.14       02503.00
325.06       02469.25
326.00       02456.00
326.89       02425.25
327.81       02405.25
328.91       02375.25
329.84       02357.00
330.77       02330.75
331.70       02320.50
332.64       02294.25
333.58       02274.75
334.50       02268.75
335.42       02243.50
336.38       02227.00
337.27       02203.00
338.22       02196.75
339.14       02183.00
340.06       02176.75
340.98       02155.75
341.94       02150.50
342.88       02137.75
343.78       02118.00
344.73       02114.50
345.64       02111.75
346.56       02106.25
347.52       02095.25
348.45       02093.50
349.39       02076.75
350.30       02073.50
351.20       02072.75
352.16       02069.75
352.91       02060.00
353.81       02057.00
354.70       02050.00
355.62       02048.75
356.56       02038.25
357.47       02040.50
358.39       02038.25
359.08       02039.50
0.27       02038.75
1.14       02039.50
2.08       02039.00
3.02       02036.75
3.92       02046.25
4.81       02055.25
5.77       02041.75
6.69       02055.50
7.58       02057.50
8.50       02069.75
9.39       02064.50
10.33       02074.75
11.27       02074.00
12.16       02085.00
13.09       02093.50
13.97       02104.75
14.92       02106.75
15.84       02111.25
16.75       02117.50
17.48       02143.75
18.39       02148.50
19.33       02151.50
20.22       02158.25
21.11       02179.75
22.03       02187.00
22.95       02200.00
23.84       02217.25
24.73       02229.75
25.64       02246.00
26.58       02271.75
27.45       02288.00
28.39       02306.75
29.28       02325.25
30.17       02342.50
31.11       02360.00
32.02       02389.50
32.92       02406.50
33.83       02437.75
34.72       02460.25
35.64       02483.25
36.56       02509.25
37.42       02547.00
38.33       02585.75
39.22       02609.75
40.58       02632.25
41.50       02603.25
42.42       02549.00
43.39       02546.25
44.31       02585.00
45.23       02561.25
46.17       02506.75
47.08       02479.25
48.05       02439.25
48.98       02406.75
49.92       02373.00
50.84       02329.50
51.80       02308.25
52.73       02275.25
53.66       02253.25
54.61       02225.75
55.55       02094.50
56.47       02072.75
57.42       02057.25
58.38       02031.25
59.31       02006.25
60.25       01984.00
61.17       01970.25
62.08       01954.50
63.06       01926.00
64.00       01913.00
64.80       01907.50
65.73       01895.25
66.66       01878.75
67.61       01861.50
68.53       01855.00
69.47       01837.25
70.38       01832.75
71.33       01823.50
72.27       01812.00
73.20       01795.75
74.11       01794.25
75.02       01784.75
76.00       01773.75
76.92       01771.00
77.80       01762.75
78.72       01754.50
79.67       01752.25
80.56       01744.75
81.52       01737.25
82.47       01734.25
83.38       01733.00
84.33       01725.00
85.23       01729.75
86.17       01724.25
87.06       01717.75
88.00       01717.00
88.92       01715.50
89.84       01717.25
90.73       01716.75
91.70       01716.50
92.61       01715.50
93.52       01717.50
94.44       01718.50
95.41       01717.00
96.28       01729.50
97.23       01730.75
98.16       01732.00
99.05       01733.75
99.97       01736.25
100.94       01742.75
101.78       00000.00
102.62       02047.75
103.58       02023.50
104.48       01997.50
105.38       02119.50
106.30       02131.50
107.22       02073.75
108.14       02069.25
109.09       02088.25
110.03       02032.25
110.89       02128.50
111.84       02129.25
112.80       02169.75
113.73       02081.50
114.61       02153.75
115.58       02122.00
116.47       02201.00
117.42       02149.75
118.31       02137.75
119.25       02154.75
120.16       02212.50
121.08       02213.50
121.97       02362.75
122.89       02359.50
123.80       02378.00
124.73       02410.50
125.61       02445.75
126.56       02481.50
127.47       02506.75
128.38       02547.00
129.34       02508.25
130.23       02480.75
131.20       02428.00
132.14       02390.00
133.06       02356.75
134.00       02326.75
134.88       02393.50
135.81       02358.25
136.92       02323.00
137.91       02276.00
138.81       02245.50
139.62       00000.00
140.81       01910.00
141.75       01889.00
142.66       01899.50
143.33       00000.00
144.48       02097.50
145.39       02073.75
146.36       02048.00
147.30       02033.75
148.20       02007.75
149.16       01984.25
150.08       01970.50
150.70       00000.00
152.00       01854.75
152.55       00000.00
153.47       00000.00
154.39       00000.00
155.73       01772.25
156.67       01762.75
157.61       01762.75
158.55       01753.50
159.47       01762.75
159.94       00000.00
160.86       00000.00
161.95       01715.50
163.25       01213.25
164.19       01202.75
165.12       01197.00
165.97       01191.25
166.98       01185.50
167.91       01184.00
168.78       01182.50
169.73       01175.75
170.62       01174.75
171.53       01172.00
172.45       01171.50
173.44       01169.50
174.30       01166.75
175.25       01167.50
176.16       01167.75
177.08       01167.25
178.00       01165.75
178.91       01165.75
179.83       01172.25
180.72       01175.25
181.69       01175.25
182.53       01180.75
183.44       01184.00
184.44       01184.50
185.31       01188.75
186.28       01188.75
187.20       01191.50
188.11       01194.75
189.05       01199.50
189.95       01199.50
190.88       01208.25
191.77       01218.00
192.66       01226.50
193.58       01240.00
194.48       01286.50
195.02       00000.00
196.02       01688.25
196.95       01688.50
197.88       01706.00
198.70       00000.00
199.69       01688.25
200.55       00000.00
201.50       01762.75
202.42       01762.75
203.34       01762.75
204.25       00000.00
205.17       01762.75
206.09       00000.00
207.02       00000.00
207.94       00000.00
209.08       01925.00
210.00       01937.00
210.91       01957.50
211.83       01979.50
212.77       01994.50
213.69       02012.75
214.58       02038.75
215.52       02059.75
216.47       02084.25
217.38       02108.25
218.28       02119.75
219.22       02152.50
220.12       02183.00
221.08       02201.25
222.00       02240.00
222.91       02272.75
223.83       02305.00
224.77       02327.25
225.67       02372.25
226.61       02394.75
227.50       02444.50
228.42       02465.25
229.33       02479.25
230.30       02481.50
231.23       02483.25
232.14       02482.75
233.00       02488.00
233.91       02485.50
234.86       02501.00
235.73       02505.00
236.67       02519.75
237.61       02523.50
238.52       02527.75
239.44       02544.75
240.41       02546.50
241.30       02551.50
242.20       02581.50
243.14       02587.50
244.06       02588.50
245.02       02606.50
245.91       02612.75
246.83       02632.00
247.78       02636.00
248.69       02670.50
249.61       02675.50
250.55       02701.00
251.45       02719.75
252.39       02743.50
253.31       02746.50
254.22       02771.25
255.16       02797.00
256.05       02818.75
256.91       02817.50
257.84       02799.75
258.77       02795.50
259.67       02789.00
260.61       02772.00
261.56       02754.00
262.45       02764.00
263.38       02745.50
264.31       02747.25
265.34       02214.00
266.30       02183.50
267.20       02194.00
268.12       02182.75
269.05       02182.75
270.00       02186.50
270.89       02188.25
271.83       02182.25
272.77       02183.75
273.69       02192.75
274.61       02192.50
275.52       02193.50
276.42       02198.25
277.38       02199.50
278.28       02200.50
279.22       02203.75
280.12       02204.75
280.97       02220.00
281.91       02228.00
282.81       02238.25
283.73       02244.00
284.64       02247.00
285.61       02249.25
286.52       02273.25
287.41       02286.50
288.33       02291.00
289.25       02305.50
290.17       02311.75
291.09       02326.25
292.02       02331.00
292.92       02348.25
293.84       02372.75
294.78       02379.25
295.66       02396.00
296.58       02421.00
297.52       02460.75
298.44       02459.25
299.33       02471.75
300.27       02502.00
301.19       02528.50
302.09       02547.50
303.00       02584.00
303.92       02607.25
305.06       02616.50
305.98       02677.25
306.89       02694.25
307.84       02706.50
308.73       02746.25
309.69       02791.50
310.61       02837.75
311.53       02852.25
312.44       02917.25
313.36       02955.50
314.30       02904.75
315.25       02854.25
316.17       02820.25
317.12       02771.50
318.16       02345.25
319.09       02327.50
320.00       02335.75
320.91       02338.75
321.86       02373.25
322.73       02578.50
323.67       02527.00
324.59       02502.75
325.55       02466.75
326.48       02445.00
327.39       02435.00
328.33       02393.25
329.08       02373.50
330.00       02345.50
330.92       02326.75
331.83       02310.50
332.77       02293.00
333.70       02274.50
334.62       02267.75
335.56       02240.75
336.45       02219.50
337.36       02203.00
338.34       02196.25
339.25       02181.25
340.17       02167.75
341.11       02154.00
342.02       02152.00
342.95       02145.25
343.86       02134.50
344.80       02114.00
345.72       02109.75
346.64       02106.25
347.55       02094.00
348.48       02094.00
349.38       02082.50
350.34       02075.25
351.25       02065.00
352.14       02063.25
353.00       02059.75
353.91       02057.75
354.84       02051.00
355.78       02047.25
356.67       02041.50
357.59       02040.25
358.52       02037.25
359.33       02039.75
0.36       02037.25
1.28       02038.25
2.20       02037.75
3.09       02038.50
4.02       02039.50
4.92       02048.00
5.88       02048.25
6.78       02048.50
7.70       02062.75
8.59       02064.25
9.50       02071.25
10.44       02075.50
11.36       02083.25
12.28       02085.75
13.17       02096.00
14.11       02099.00
15.03       02109.25
15.92       02114.75
16.91       02119.00
17.81       02143.75
18.70       02150.75
19.61       02155.50
20.55       02169.00
21.47       02181.25
22.38       02197.25
23.28       02202.25
24.22       02217.25
25.12       02241.50
26.06       02247.75
26.95       02273.25
27.86       02292.75
28.77       02310.75
29.72       02327.25
30.62       02345.75
31.50       02374.50
32.42       02393.50
33.34       02419.25
34.25       02442.50
35.17       02465.50
36.08       02499.00
37.00       02527.25
37.91       02564.25
38.83       02590.00
39.72       02611.75
40.80       02632.50
41.72       02587.00
42.61       02543.50
43.56       02563.50
44.48       02586.00
45.42       02545.25
46.33       02491.75
47.25       02479.50
48.22       02426.25
49.16       02392.75
50.05       02361.50
50.98       02328.25
51.94       02298.00
52.88       02283.00
53.80       02253.25
54.72       02185.75
55.66       02093.50
56.62       02071.75
57.52       02041.75
58.48       02030.25
59.38       02006.25
60.30       01982.25
61.23       01967.75
62.22       01952.50
63.09       01932.00
64.03       01912.50
64.94       01906.75
65.86       01893.00
66.77       01876.75
67.69       01858.00
68.59       01854.00
69.53       01837.00
70.48       01831.25
71.38       01823.75
72.33       01811.00
73.23       01797.25
74.14       01793.50
75.06       01778.25
76.03       01773.00
76.92       01771.00
77.88       01764.00
78.78       01755.00
79.67       01751.75
80.64       01744.75
81.56       01737.75
82.45       01734.25
83.41       01733.50
84.30       01730.00
85.22       01729.50
86.19       01724.00
87.08       01718.00
88.00       01717.75
88.91       01715.75
89.86       01716.00
90.75       01716.00
91.67       01717.00
92.58       01716.75
93.53       01718.25
94.42       01719.50
95.36       01718.00
96.27       01729.25
97.22       01732.00
98.09       01732.75
99.02       01732.50
99.95       01735.75
100.86       01743.50
101.64       02186.75
102.59       02047.50
103.53       02011.75
104.42       01997.75
105.34       02129.00
106.25       02120.75
107.17       02059.75
108.09       02138.25
109.05       02075.25
109.97       02023.50
110.84       02121.25
111.77       02168.00
113.02       02153.25
113.97       02081.50
114.89       02150.75
115.80       02189.25
116.78       02199.25
117.72       02137.75
118.62       02212.00
119.55       02167.25
120.50       02200.00
121.38       02310.50
122.31       02360.00
123.23       02359.00
124.17       02389.75
125.11       02424.00
126.00       02444.25
126.94       02484.25
127.86       02508.75
128.80       02546.25
129.73       02505.50
130.69       02480.00
131.62       02425.25
132.56       02391.25
133.50       02359.00
134.47       02327.00
135.34       02390.75
136.30       02347.75
136.97       02310.25
137.89       02290.00
138.83       02244.75
139.72       00000.00
140.80       01910.25
141.73       01889.25
142.61       01900.25
143.42       00000.00
144.44       02097.75
145.38       02073.00
146.30       02048.50
147.23       02032.00
148.12       02007.75
149.06       01983.75
149.97       01969.25
150.98       01854.75
151.92       01844.00
152.64       00000.00
153.56       00000.00
154.48       00000.00
155.61       01762.75
156.53       01762.75
157.45       01762.75
158.38       01762.75
159.11       00000.00
160.03       00000.00
160.95       00000.00
161.94       01706.25
163.14       01218.00
164.12       01204.00
164.98       01200.25
165.89       01192.00
166.83       01186.75
167.73       01185.00
168.64       01183.00
169.64       01176.25
170.52       01175.50
171.42       01171.25
172.33       01170.75
173.33       01170.50
174.23       01167.25
175.16       01166.00
176.03       01165.25
176.95       01167.00
177.89       01165.75
178.75       01166.50
179.73       01171.75
180.64       01175.00
181.55       01175.25
182.42       01181.25
183.36       01184.00
184.25       01185.00
185.33       01188.50
186.28       01189.75
187.19       01191.75
188.12       01194.75
189.05       01199.75
190.00       01200.50
190.91       01208.50
191.84       01217.25
192.69       01226.75
193.62       01249.75
194.48       01289.50
195.17       01679.50
196.11       01697.00
197.03       01697.00
197.92       01697.25
198.84       01697.25
199.72       00000.00
200.64       00000.00
201.59       01762.75
202.52       01762.75
203.42       00000.00
204.36       01762.75
205.27       00000.00
206.19       00000.00
207.11       00000.00
208.03       00000.00
209.03       01901.50
209.94       01932.75
210.84       01954.25
211.75       01980.75
212.69       01987.50
213.61       02012.50
214.50       02035.75
215.45       02057.75
216.33       02076.50
217.28       02106.50
218.17       02118.50
219.09       02153.00
220.02       02179.75
220.94       02201.75
221.89       02239.25
222.77       02259.00
223.70       02295.25
224.62       02327.25
225.52       02350.50
226.44       02393.50
227.38       02430.00
228.30       02467.50
229.19       02480.75
230.12       02479.75
231.06       02481.50
231.97       02484.25
232.80       02484.75
233.72       02486.50
234.64       02500.75
235.52       02502.50
236.47       02506.75
237.38       02525.50
238.28       02526.50
239.25       02527.25
240.12       02543.75
241.08       02549.75
241.95       02565.00
242.88       02582.50
243.80       02588.50
244.75       02605.50
245.67       02610.25
246.59       02629.75
247.50       02636.00
248.39       02653.25
249.33       02676.50
250.23       02696.75
251.17       02703.50
252.08       02740.50
253.00       02746.50
253.91       02755.25
254.81       02793.25
255.73       02817.50
256.61       02821.50
257.53       02812.00
258.45       02794.00
259.38       02790.50
260.33       02771.50
261.25       02767.25
262.16       02753.25
263.06       02750.75
264.00       02747.25
265.05       02204.25
265.98       02196.25
266.88       02191.75
267.80       02182.00
268.73       02181.50
269.61       02183.25
270.59       02172.25
271.47       02191.00
272.39       02198.25
273.31       02183.00
274.22       02191.75
275.17       02184.25
276.06       02195.25
277.00       02201.00
277.91       02198.75
278.81       02201.75
279.75       02204.75
280.89       02218.50
281.81       02217.50
282.73       02230.50
283.67       02242.75
284.59       02245.00
285.53       02249.50
286.47       02270.25
287.39       02274.50
288.28       02292.00
289.22       02293.50
290.12       02310.25
291.09       02324.75
292.00       02331.00
292.92       02344.00
293.84       02362.75
294.80       02376.50
295.69       02394.00
296.59       02420.50
297.55       02445.00
298.47       02460.75
299.38       02468.25
300.30       02500.50
301.23       02525.75
302.14       02547.00
303.06       02569.25
304.00       02603.50
304.78       02613.00
305.70       02636.00
306.61       02690.50
307.53       02704.25
308.42       02745.50
309.34       02787.75
310.25       02818.75
311.19       02847.75
312.09       02876.75
313.00       02926.75
313.94       02925.75
314.88       02874.25
315.80       02823.75
316.73       02790.75
317.75       02360.25
318.69       02327.75
319.61       02327.75
320.50       02339.25
321.41       02347.00
322.31       02566.75
323.20       02543.50
324.16       02508.00
325.08       02470.25
325.98       02459.75
326.95       02437.75
327.86       02406.00
328.75       02376.50
329.64       02359.00
330.58       02340.75
331.52       02322.25
332.42       02295.25
333.36       02276.00
334.25       02260.50
335.17       02245.00
336.11       02218.75
337.05       02205.00
337.95       02198.25
338.91       02181.75
339.80       02177.00
340.77       02158.00
341.66       02152.75
342.55       02147.50
343.52       02134.25
344.42       02114.75
345.36       02111.00
346.25       02105.75
347.22       02097.50
348.08       02093.50
349.03       02083.50
349.95       02074.50
350.88       02071.00
351.80       02069.75
352.78       02061.00
353.70       02052.00
354.66       02041.75
355.58       02049.25
356.45       02048.00
357.42       02037.75
358.31       02039.50
359.42       02038.75
0.16       02037.50
1.11       02038.75
2.00       02038.25
2.94       02038.00
3.86       02041.25
4.78       02048.25
5.70       02049.00
6.59       02056.50
7.53       02061.75
8.48       02064.50
9.38       02064.00
10.28       02073.50
11.20       02082.50
12.11       02085.25
13.06       02095.00
13.95       02098.50
14.91       02110.75
15.80       02113.25
16.75       02117.00
17.66       02143.50
18.61       02149.75
19.52       02152.75
20.45       02168.00
21.36       02182.00
22.30       02186.75
23.20       02199.25
24.12       02207.75
25.06       02239.75
25.94       02245.50
26.89       02271.75
27.81       02279.75
28.73       02308.00
29.61       02323.50
30.53       02343.25
31.47       02360.00
32.39       02378.75
33.27       02409.75
34.20       02440.50
35.12       02462.00
36.06       02484.75
36.94       02523.00
37.88       02546.25
38.78       02585.75
39.72       02610.00
40.59       02632.00
41.55       02589.00
42.47       02563.50
43.38       02548.00
44.30       02587.75
45.23       02563.50
46.14       02522.00
47.11       02480.25
48.03       02441.75
48.95       02406.25
49.86       02361.75
50.81       02331.00
51.75       02308.25
52.64       02285.00
53.59       02255.25
54.53       02228.25
55.50       02097.50
56.41       02072.50
57.34       02050.75
58.30       02031.75
59.22       02008.00
60.14       01993.50
61.05       01976.75
62.00       01953.25
62.89       01932.50
63.84       01915.25
64.75       01907.25
65.64       01903.25
66.62       01878.25
67.55       01862.00
68.45       01855.50
69.42       01838.00
70.31       01834.50
71.22       01823.75
72.12       01812.50
73.12       01802.25
74.02       01794.25
74.94       01785.75
75.89       01773.75
76.77       01770.25
77.69       01763.25
78.64       01755.25
79.59       01752.00
80.47       01743.50
81.42       01737.00
82.31       01734.25
83.25       01732.50
84.16       01732.00
85.12       01724.00
86.02       01723.75
86.95       01718.50
87.89       01718.25
89.06       01715.50
90.05       01715.75
90.98       01716.00
91.89       01716.25
92.83       01716.25
93.73       01717.50
94.66       01717.50
95.64       01724.25
96.58       01725.00
97.50       01730.00
98.41       01731.25
99.36       01739.25
100.31       01735.50
101.20       01743.75
101.97       02185.25
102.94       02046.00
103.88       02008.75
104.81       02007.25
105.70       02134.00
106.66       02121.00
107.62       02059.00
108.55       02139.75
109.47       02072.50
110.42       02023.00
111.34       02130.75
112.25       02187.00
113.08       02150.00
113.98       02086.75
114.94       02140.00
115.84       02239.25
116.75       02199.00
117.73       02135.75
118.61       02210.75
119.56       02168.75
120.47       02201.50
121.39       02321.25
122.31       02360.75
123.22       02359.25
124.16       02390.00
125.08       02424.00
125.97       02446.00
126.91       02486.00
127.83       02509.25
128.78       02546.50
129.66       02503.75
130.62       02463.75
131.58       02426.25
132.50       02391.25
133.44       02356.25
134.39       02326.50
135.27       02390.75
136.20       02346.75
137.11       02307.25
138.05       02277.75
138.95       02244.25
140.28       00000.00
140.95       01910.50
141.86       01898.50
142.78       01900.00
144.00       00000.00
144.59       02096.00
145.50       02072.25
146.45       02041.00
147.38       02025.50
148.30       02006.75
149.23       01983.25
150.19       01966.75
151.42       00000.00
152.34       00000.00
153.02       01844.00
154.20       00000.00
155.14       00000.00
155.80       01772.00
156.70       01762.75
157.64       01772.00
158.56       01762.75
159.48       01762.75
160.70       00000.00
161.27       01706.25
162.22       01706.00
163.47       01212.25
164.39       01202.25
165.33       01194.75
166.23       01189.50
167.17       01186.00
168.06       01183.75
169.03       01178.50
169.94       01180.75
170.88       01174.50
171.78       01172.25
172.69       01170.75
173.62       01162.25
174.52       01167.25
175.45       01169.00
176.39       01168.50
177.30       01164.50
178.19       01170.50
179.16       01168.00
180.08       01171.25
180.98       01178.75
181.92       01176.00
182.86       01183.75
183.72       01185.00
184.70       01188.25
185.91       01189.25
186.89       01190.25
187.83       01194.00
188.73       01198.00
189.61       01202.00
190.55       01207.50
191.47       01213.75
192.47       01224.50
193.33       01235.75
194.25       01285.50
195.03       00000.00
195.86       01688.00
196.89       00000.00
197.75       01679.50
198.67       01706.25
199.56       01706.25
200.59       00000.00
201.41       01762.75
202.34       01744.25
203.28       01772.00
204.20       01762.75
205.23       00000.00
206.06       01762.75
207.00       01762.75
208.02       00000.00
208.95       00000.00
209.53       01925.25
210.45       01944.50
211.39       01968.75
212.30       01986.00
213.23       02009.25
214.17       02032.75
215.09       02048.00
216.00       02074.50
216.94       02097.50
217.81       02114.75
218.73       02146.75
219.66       02159.75
220.58       02188.00
221.53       02215.50
222.44       02248.50
223.33       02289.00
224.25       02313.00
225.17       02344.75
226.11       02379.00
227.03       02424.00
227.95       02464.50
228.86       02468.75
229.77       02479.50
230.72       02480.25
231.62       02484.25
232.56       02483.25
233.38       02498.75
234.33       02499.25
235.23       02501.75
236.16       02504.00
237.09       02519.00
238.02       02524.75
238.94       02528.25
239.83       02545.75
240.78       02547.50
241.67       02565.00
242.61       02580.75
243.55       02587.00
244.44       02592.50
245.39       02611.00
246.31       02615.00
247.22       02633.25
248.12       02654.25
249.05       02676.25
249.95       02694.25
250.89       02700.75
251.83       02723.00
252.72       02745.50
253.64       02771.25
254.59       02795.00
255.47       02818.75
256.66       02819.50
257.59       02812.25
258.53       02794.25
259.45       02775.00
260.41       02771.50
261.33       02768.50
262.27       02749.25
263.19       02748.50
264.14       02742.75
265.16       02211.00
266.14       02184.25
267.06       02193.50
268.00       02181.75
268.94       02181.75
269.86       02184.75
270.78       02188.00
271.70       02183.00
272.66       02184.75
273.56       02192.50
274.50       02182.75
275.47       02193.25
276.39       02189.50
277.31       02197.50
278.27       02199.25
279.17       02202.25
280.12       02203.00
280.98       02217.50
281.95       02216.75
282.83       02237.00
283.77       02243.25
284.70       02244.25
285.66       02248.00
286.56       02271.50
287.47       02286.75
288.41       02288.75
289.34       02295.50
290.27       02312.50
291.19       02325.50
292.12       02330.50
293.06       02345.75
293.97       02362.50
294.92       02379.25
295.83       02396.25
296.75       02421.50
297.66       02460.00
298.59       02461.50
299.53       02468.50
300.45       02501.50
301.36       02538.00
302.30       02548.00
303.23       02580.75
304.14       02605.00
304.95       02614.00
305.86       02657.75
306.78       02693.00
307.69       02702.50
308.62       02745.75
309.53       02790.00
310.47       02837.25
311.38       02852.25
312.28       02898.00
313.20       02953.25
314.12       02924.50
315.05       02871.50
315.98       02821.50
316.92       02787.75
317.97       02346.25
318.88       02325.50
319.83       02327.75
320.72       02329.50
321.62       02358.75
322.52       02565.50
323.45       02542.75
324.39       02503.25
325.31       02468.75
326.27       02445.25
327.16       02425.00
328.08       02393.25
328.97       02374.75
329.89       02346.75
330.84       02325.75
331.75       02310.50
332.69       02291.50
333.62       02272.50
334.58       02249.00
335.48       02240.50
336.41       02217.25
337.34       02203.50
338.23       02195.75
339.19       02181.75
340.12       02158.25
341.05       02151.50
341.95       02148.75
342.91       02145.25
343.80       02116.25
344.75       02112.25
345.67       02107.75
346.58       02097.00
347.50       02092.75
348.45       02084.00
349.36       02083.50
350.27       02073.75
351.19       02070.50
352.12       02068.50
353.31       02058.75
354.28       02056.75
355.20       02058.25
356.11       02040.75
357.09       02039.00
357.98       02039.50
359.27       02037.75
0.78       02039.75
1.77       02038.75
2.69       02039.00
3.62       02038.75
4.55       02040.00
5.47       02048.50
6.39       02056.25
7.36       02057.75
8.23       02061.25
9.16       02070.50
10.11       02072.50
11.03       02074.00
11.95       02085.50
12.89       02094.75
13.86       02097.50
14.78       02106.50
15.70       02110.00
16.62       02115.00
17.23       02126.50
18.19       02145.25
19.11       02149.75
20.00       02157.50
20.94       02178.00
21.86       02187.50
22.77       02197.25
23.70       02203.25
24.61       02227.25
25.48       02247.00
26.44       02269.00
27.36       02276.75
28.25       02304.25
29.19       02313.25
30.09       02330.00
31.00       02359.75
31.91       02377.00
32.83       02396.25
33.77       02436.00
34.69       02449.00
35.59       02472.00
36.50       02506.75
37.41       02543.75
38.33       02581.00
39.23       02590.75
40.17       02616.00
41.20       02611.25
42.12       02578.75
43.06       02545.00
43.95       02583.50
44.89       02566.25
45.86       02527.25
46.78       02485.00
47.70       02458.50
48.61       02409.75
49.59       02387.50
50.50       02343.75
51.44       02312.00
52.36       02289.00
53.28       02257.00
54.23       02228.75
55.22       02106.25
56.16       02074.00
57.08       02059.00
57.98       02033.75
58.91       02011.50
59.86       01994.75
60.78       01977.00
61.72       01961.75
62.67       01933.50
63.61       01916.25
64.53       01907.00
65.64       01902.25
66.61       01879.25
67.50       01862.50
68.42       01855.75
69.36       01837.25
70.31       01833.50
71.23       01823.25
72.17       01812.00
73.14       01796.75
74.09       01794.00
75.00       01778.00
75.94       01773.00
76.88       01770.00
77.83       01762.50
78.75       01755.25
79.66       01751.75
80.62       01744.00
81.53       01737.00
82.47       01734.50
83.45       01727.00
84.33       01732.00
85.27       01729.50
86.22       01723.00
87.16       01718.25
88.06       01717.50
89.05       01716.50
90.00       01716.75
90.95       01716.75
91.89       01717.75
92.81       01716.50
93.72       01723.25
94.67       01718.75
95.62       01729.00
96.52       01724.00
97.48       01731.75
98.41       01731.50
99.34       01734.25
100.23       01736.00
101.19       01744.25
101.98       02183.50
102.94       02047.00
103.89       02011.00
104.83       01998.25
105.72       02131.25
106.64       02120.25
107.62       02069.50
108.52       02140.75
109.48       02072.00
110.42       02022.75
111.33       02129.50
112.23       02214.25
113.14       02151.50
114.03       02106.25
114.98       02138.75
115.89       02240.75
116.81       02198.50
117.78       02136.25
118.70       02200.00
119.64       02211.25
120.56       02200.25
121.42       02323.00
122.38       02372.50
123.30       02372.25
124.23       02401.75
125.16       02425.25
126.05       02459.75
127.02       02486.25
127.92       02524.75
128.84       02544.00
129.80       02505.75
130.73       02462.50
131.67       02426.00
132.61       02375.25
133.53       02342.50
134.48       02325.25
135.39       02380.50
136.33       02344.00
137.19       02307.75
138.09       02290.25
139.03       02243.50
139.92       00000.00
141.00       01900.00
141.91       01899.00
142.84       01899.25
143.64       00000.00
144.67       02094.75
145.59       02069.25
146.55       02035.75
147.44       02021.00
148.38       01996.50
149.31       01981.75
150.27       01928.75
151.06       00000.00
151.98       00000.00
152.92       00000.00
153.84       00000.00
154.78       00000.00
155.86       01772.25
156.80       01753.50
157.73       01762.75
158.66       01762.75
159.41       00000.00
160.34       00000.00
161.27       00000.00
162.91       01224.50
163.83       01211.50
164.77       01198.25
165.73       01194.50
166.67       01186.25
167.59       01185.00
168.55       01182.50
169.42       01179.00
170.39       01173.00
171.39       01171.00
172.22       01171.50
173.17       01171.00
174.16       01167.25
175.11       01166.25
176.05       01165.75
176.92       01164.75
177.89       01165.50
178.80       01166.50
179.78       01169.75
180.62       01175.00
181.61       01175.75
182.47       01180.75
183.41       01184.75
184.34       01187.25
185.23       01188.75
186.23       01188.25
187.16       01191.75
188.06       01200.25
188.98       01198.75
189.95       01202.00
190.80       01208.25
191.70       01218.50
192.67       01226.00
193.62       01240.00
194.44       01286.75
194.67       00000.00
196.11       01679.25
197.02       01679.50
197.95       01705.75
198.39       00000.00
199.80       01706.25
200.23       00000.00
201.61       01762.75
202.55       01753.50
203.48       01762.75
204.41       01762.75
205.34       01762.75
205.81       00000.00
206.73       00000.00
207.66       00000.00
208.59       00000.00
209.89       01934.25
210.81       01955.75
211.75       01979.75
212.64       02001.75
213.56       02013.25
214.48       02035.50
215.42       02050.50
216.36       02083.00
217.23       02106.25
218.17       02118.25
219.12       02154.00
220.05       02180.75
220.94       02201.50
221.88       02241.25
222.80       02270.50
223.72       02295.75
224.61       02328.50
225.56       02360.00
226.45       02395.75
227.39       02442.75
228.30       02477.75
229.25       02480.25
230.17       02480.00
231.09       02484.25
232.03       02483.00
233.03       02486.25
233.97       02489.25
234.91       02501.00
235.80       02505.25
236.75       02507.00
237.67       02524.50
238.59       02539.25
239.55       02542.00
240.47       02547.00
241.38       02564.00
242.33       02583.00
243.23       02586.50
244.17       02591.75
245.09       02595.50
246.06       02615.00
246.97       02632.25
247.89       02638.50
248.80       02673.75
249.72       02697.50
250.69       02701.00
251.62       02707.50
252.52       02745.50
253.45       02752.25
254.38       02790.50
255.31       02815.50
256.25       02821.75
257.30       02817.00
258.20       02812.00
259.14       02774.75
260.08       02770.50
261.02       02769.75
261.97       02750.75
262.92       02749.50
263.86       02745.75
264.92       02211.50
265.86       02186.50
266.80       02193.50
267.70       02192.00
268.64       02183.00
269.56       02192.50
270.53       02187.25
271.45       02172.25
272.39       02191.25
273.33       02192.00
274.27       02191.50
275.20       02194.25
276.16       02184.50
277.09       02203.75
278.03       02199.25
278.94       02202.00
279.88       02214.00
280.64       02224.25
281.56       02218.75
282.50       02230.25
283.44       02240.75
284.34       02245.75
285.27       02256.50
286.19       02259.50
287.16       02274.25
288.08       02307.75
289.00       02295.75
289.92       02306.50
290.83       02324.25
291.77       02331.00
292.70       02344.75
293.62       02360.00
294.55       02378.50
295.48       02392.00
296.39       02408.25
297.33       02439.50
298.23       02446.25
299.17       02465.75
300.08       02473.00
301.00       02509.00
301.94       02544.00
302.84       02581.50
303.78       02601.50
304.59       02610.25
